Individual_n,Trial_n,Individual
128,19,0.011229644724950916
128,20,0.010106678316221362
128,21,0.009096014508829242
128,22,0.008186410376653797
128,23,0.007367770382986194
128,24,0.006630989918336994
128,25,0.005967888245210773
129,0,0.2593785562583796
129,1,0.19632667685240424
129,2,0.14703494692534125
129,3,0.10915971184462225
129,4,0.08047640705794012
129,5,0.05900800610273993
129,6,0.043087188250719666
129,7,0.031363669879137634
129,8,0.022776845938860535
129,9,0.016512576586901306
129,10,0.01195609951704657
129,11,0.008648935801684021
129,12,0.00625229263991034
129,13,0.004517678267656922
129,14,0.0032631197044244997
129,15,0.002356354243456482
129,16,0.0017011799880853884
129,17,0.001228097922503113
129,18,0.0008865037032953493
129,19,0.0006398596832147829
129,20,0.00046176100462591574
129,21,0.00033325339049017355
129,22,0.00024044895857489035
129,23,0.00017363215178167746
129,24,0.00012529278486883566
129,25,9.036446303045675e-05
130,0,0.354349797558978
130,1,0.19640881378670016
130,2,0.12173325378914157
130,3,0.07395679314155856
130,4,0.044340616059496796
130,5,0.026362663102343475
130,6,0.015593534302904999
130,7,0.009194856476977264
130,8,0.005411868882372772
130,9,0.0031818207027463075
130,10,0.0018694456340817567
130,11,0.0010980423213986512
130,12,0.0006446893932370301
130,13,0.00037861425895968637
130,14,0.00022221167106906137
130,15,0.00013053972740451059
130,16,7.653791923800668e-05
130,17,4.494745750704965e-05
130,18,2.6350808337127773e-05
130,19,1.550276298800668e-05
130,20,9.065461352264492e-06
130,21,5.3699733761902735e-06
130,22,3.1049968747254297e-06
130,23,1.793694689666836e-06
130,24,1.1976482419129297e-06
130,25,6.016017941590235e-07
131,0,0.0926858680463184
131,1,0.03486411740544926
131,2,0.012747098705803261
131,3,0.004609276554619179
131,4,0.0016598003125537497
131,5,0.0005968110776294333
131,6,0.00021438767675052706
131,7,7.705857518802706e-05
131,8,2.78251386035544e-05
131,9,1.0062954460487994e-05
131,10,3.6256528247458064e-06
131,11,1.2414670337301814e-06
131,12,4.0700200687471266e-07
131,13,1.6858342777315016e-07
131,14,1.6858342777315016e-07
131,15,1.6858342777315016e-07
131,16,4.937413822236891e-08
131,17,4.937413822236891e-08
131,18,4.937413822236891e-08
131,19,4.937413822236891e-08
131,20,4.937413822236891e-08
131,21,6.983515132841234e-08
131,22,4.937413822236891e-08
131,23,4.937413822236891e-08
131,24,6.983515132841234e-08
131,25,4.937413822236891e-08
132,0,0.4927346247151422
132,1,0.386059685321145
132,2,0.29765884456186764
132,3,0.2261313038781213
132,4,0.16959129151850216
132,5,0.12582789239435666
132,6,0.09255365905313961
132,7,0.06761966523676388
132,8,0.049148007006936
132,9,0.03558347997217648
132,10,0.025688453288369106
132,11,0.018505735965065884
132,12,0.013310773940377163
132,13,0.009563429923348354
132,14,0.006865425677590298
132,15,0.004925652118019985
132,16,0.003532453151040005
132,17,0.0025325256302880517
132,18,0.0018153029397057763
132,19,0.0013010936692284814
132,20,0.0009322601273583642
132,21,0.0006679731324242821
132,22,0.0004786091759728661
132,23,0.00034288939981930167
132,24,0.00024567422419063956
132,25,0.00017593678980343253
133,0,0.13319705165269402
133,1,0.11701760924699334
133,2,0.10282345599772957
133,3,0.09036394692304162
133,4,0.07942248246910599
133,5,0.06981109193804291
133,6,0.061366123327040945
133,7,0.05394474900605706
133,8,0.04742209351899651
133,9,0.04168881214501885
133,10,0.03686483687999276
133,11,0.033164126046920095
133,12,0.0298350352728608
133,13,0.026840222247863088
133,14,0.024146107205176626
133,15,0.021722463139319692
133,16,0.019542147585177694
133,17,0.017580715187812124
133,18,0.015816186734462057
133,19,0.01422878093364266
133,20,0.012800713249469076
133,21,0.011515994735980306
133,22,0.010360223420882497
133,23,0.009320457645678792
133,24,0.008385059603476797
133,25,0.007543546327376638
134,0,0.061733504896647085
134,1,0.04964145100641881
134,2,0.03986663198996221
134,3,0.03198260641623174
134,4,0.025635471706873525
134,5,0.020533373718744863
134,6,0.016437282925135244
134,7,0.013152143126017202
134,8,0.0105196443848673
134,9,0.008411547308451284
134,10,0.006724229221827138
134,11,0.005374362831598867
134,12,0.004294773703104604
134,13,0.00343166864443456
134,14,0.002741715078837026
134,15,0.0021903125100198872
134,16,0.0017496553711954244
134,17,0.0013976005368295796
134,18,0.001116356020456899
134,19,0.000891676311976064
134,20,0.0007121769242349751
134,21,0.0005688277535501607
134,22,0.0004542676262918599
134,23,0.0003628341012064107
134,24,0.0002897886090341695
134,25,0.00023140585947667436
135,0,0.032235245268961155
135,1,0.02115444378199216
135,2,0.013844530146738254
135,3,0.009044031661173069
135,4,0.00590095953287717
135,5,0.00384710268320676
135,6,0.002506892245432102
135,7,0.0016329689437353245
135,8,0.0010633869582616917
135,9,0.0006924672538244359
135,10,0.00045083002390500226
135,11,0.000293473761697971
135,12,0.00019107298197384992
135,13,0.0001244945937597386
135,14,8.104280771847883e-05
135,15,5.273060145016828e-05
135,16,3.4253161569797186e-05
135,17,2.239183725949445e-05
135,18,1.4524024149142889e-05
135,19,9.457629343234686e-06
135,20,6.1793738805882015e-06
135,21,3.914397379123358e-06
135,22,2.603095194064764e-06
135,23,1.649420877658514e-06
135,24,1.1129790746799983e-06
135,25,6.95746561252264e-07
136,0,0.019767976991178937
136,1,0.017791179168316074
136,2,0.016012061081173368
136,3,0.014410854942443319
136,4,0.01296976923132176
136,5,0.011672792650105901
136,6,0.010505512981953569
136,7,0.009454961560013242
136,8,0.00850946518713469
136,9,0.007658518544676252
136,10,0.006892666845860429
136,11,0.006203399665000386
136,12,0.005583059667887635
136,13,0.005024753204824872
136,14,0.004522277667465158
136,15,0.004070050708296247
136,16,0.0036630459793829395
136,17,0.003296741909625478
136,18,0.002967066756727643
136,19,0.0026703604229711964
136,20,0.0024033241637968494
136,21,0.0021629926481270267
136,22,0.0019466929801725819
136,23,0.001752024210336156
136,24,0.001576821944954343
136,25,0.0014191397198461964
137,0,0.4970451863210483
137,1,0.3000518353383823
137,2,0.17099120930841405
137,3,0.09352531747034032
137,4,0.049848106662540026
137,5,0.02617314175775487
137,6,0.013629582683353014
137,7,0.0070661576192661
137,8,0.0036549837987704947
137,9,0.0018883021276279166
137,10,0.0009749205510898307
137,11,0.0005030901830478385
137,12,0.00025978402307469395
137,13,0.00013389901330906895
137,14,6.916836908299473e-05
137,15,3.56705587192252e-05
137,16,1.8385211734361917e-05
137,17,9.563724307604105e-06
137,18,4.914562015123636e-06
137,19,2.649585513658792e-06
137,20,1.4574926181509795e-06
137,21,7.42236880846292e-07
137,22,5.038183017447295e-07
137,23,2.65399722643167e-07
137,24,2.6981143541604524e-08
137,25,2.6981143541604524e-08
138,0,0.0728612321127623
138,1,0.05528930599581894
138,2,0.04187164480578598
138,3,0.03166053469073471
138,4,0.023910559963104094
138,5,0.018040694545623626
138,6,0.013602055858489837
138,7,0.010249890636321868
138,8,0.007720627139922942
138,9,0.005813576530334319
138,10,0.004376627754089202
138,11,0.003294207404968108
138,12,0.002479233096954192
138,13,0.0018656032789915455
138,14,0.001403786491271819
138,15,0.0010561722029417409
138,16,0.0007946270216673268
138,17,0.0005979316939085377
138,18,0.00044975454699691664
138,19,0.00033841307055648695
138,20,0.00025454933535751234
138,21,0.00019154722582992445
138,22,0.00014404232394393812
138,23,0.00010833914172347914
138,24,8.151705157455336e-05
138,25,6.131107699569593e-05
139,0,0.16905365807567085
139,1,0.09760323090110268
139,2,0.05659310442958321
139,3,0.03287778718028511
139,4,0.01911836040769066
139,5,0.011122702784876481
139,6,0.006472691126207963
139,7,0.003767228849272386
139,8,0.0021927796081110396
139,9,0.001276417799334184
139,10,0.0007430009320780195
139,11,0.00043252406273330823
139,12,0.0002517692521616377
139,13,0.00014657450471367017
139,14,8.531955633606092e-05
139,15,4.968342934097425e-05
139,16,2.891866121734754e-05
139,17,1.6826368908540168e-05
139,18,9.800471405640998e-06
139,19,5.713827948228278e-06
139,20,3.3259168669141914e-06
139,21,1.92148242439405e-06
139,22,1.1242703005232002e-06
139,23,6.474331423200752e-07
139,24,3.754869505323555e-07
139,25,2.190247579969551e-07
140,0,0.48820117999124524
140,1,0.43938104201364514
140,2,0.39544294167566296
140,3,0.3558986573319435
140,4,0.3203087835412025
140,5,0.2882779030900001
140,6,0.25945011664438244
140,7,0.23350510884332654
140,8,0.21015457202005383
140,9,0.1891391663651466
140,10,0.17022518206644055
140,11,0.15320269156503674
140,12,0.13788239050912854
140,13,0.12409416724252698
140,14,0.11168471861886975
140,15,0.10051623869943616
140,16,0.09046463061380383
140,17,0.0814181952576637
140,18,0.07327631999063489
140,19,0.06594870377588269
140,20,0.059353867063999144
140,21,0.053418436537265745
140,22,0.04807654906320569
140,23,0.04326895762491223
140,24,0.03894201804208752
140,25,0.03504780818033215
141,0,0.3898662142704604
141,1,0.15209497141348105
141,2,0.05762339758383017
141,3,0.021490763897764498
141,4,0.00796199964987021
141,5,0.0029421560715315875
141,6,0.0010860674332259235
141,7,0.00040073322759848207
141,8,0.00014800953375082582
141,9,5.460905538778871e-05
141,10,2.0097966062837536e-05
141,11,7.461781370454723e-06
141,12,2.7530144331988637e-06
141,13,1.0244797347125356e-06
141,14,3.092239974078481e-07
141,15,2.496193526324575e-07
141,16,1.3041006308167624e-07
141,17,7.080541830628562e-08
141,18,7.080541830628562e-08
141,19,4.840387124449563e-08
141,20,7.080541830628562e-08
141,21,4.840387124449563e-08
141,22,7.080541830628562e-08
141,23,4.840387124449563e-08
141,24,7.080541830628562e-08
141,25,4.840387124449563e-08
142,0,0.26482966458778
142,1,0.15153941428641893
142,2,0.08454641616324998
142,3,0.04641559636573411
142,4,0.02523991382102586
142,5,0.013650684714122785
142,6,0.007360844969554914
142,7,0.003962605356975568
142,8,0.0021314314601860174
142,9,0.001145809054180158
142,10,0.00061586415748216
142,11,0.00033095395545579276
142,12,0.00017782962302781424
142,13,9.551560859299979e-05
142,14,5.152738074876151e-05
142,15,2.7625918193829868e-05
142,16,1.4930128856671665e-05
142,17,8.075594707501743e-06
142,18,4.260897441876743e-06
142,19,2.234339519513462e-06
142,20,1.1614559135564306e-06
142,21,6.25014110577915e-07
142,22,4.4620017625174313e-07
142,23,2.0778159715018063e-07
142,24,2.0778159715018063e-07
142,25,2.0778159715018063e-07
143,0,0.20506974790978127
143,1,0.10450568531441384
143,2,0.05377462242531472
143,3,0.027781394466635523
143,4,0.014378813251730738
143,5,0.0074487004129856205
143,6,0.0038602623789280033
143,7,0.002001074299094019
143,8,0.0010373864023655033
143,9,0.0005378994791477298
143,10,0.00027897690224343297
143,11,0.0001446280329197025
143,12,7.500980782204625e-05
143,13,3.888939308815953e-05
143,14,2.0173534628686873e-05
143,15,1.0457977530298201e-05
143,16,5.451187369165389e-06
143,17,2.8285829990482014e-06
143,18,1.5768854587649983e-06
143,19,7.424204319095296e-07
143,20,4.4439720803257643e-07
143,21,2.6558327370640455e-07
143,22,1.463739841556233e-07
143,23,8.676933938023268e-08
143,24,8.676933938023268e-08
143,25,2.7164694604842055e-08
144,0,0.28367062495183226
144,1,0.20502086565922972
144,2,0.15022476599644896
144,3,0.11106272623967406
144,4,0.08260937617253539
144,5,0.06170632527302977
144,6,0.04623158858250853
144,7,0.03471316979359862
144,8,0.026106080274097887
144,9,0.019656142453663317
144,10,0.014812669019215075
144,11,0.011169871549122301
144,12,0.00842704461049315
144,13,0.006360015134327379
144,14,0.004801353673450914
144,15,0.0036253540320324573
144,16,0.0027379004759716663
144,17,0.0020678846640515003
144,18,0.00156202004384276
144,19,0.0011798946661877308
144,20,0.0008914081854748401
144,21,0.0006733743948864612
144,22,0.0005087463660168323
144,23,0.0003843514723705921
144,24,0.00029041455220457646
144,25,0.00021942542027708622
145,0,0.08847633931284993
145,1,0.03895089957362263
145,2,0.01704398724680989
145,3,0.007436850997267652
145,4,0.003240684005080152
145,5,0.001411417456923414
145,6,0.0006145033562764413
145,7,0.00026754471903889243
145,8,0.00011650654917805259
145,9,5.070302134602134e-05
145,10,2.1973582564283056e-05
145,11,9.695025740552587e-06
145,12,4.151793776441259e-06
145,13,1.7676079854256344e-06
145,14,7.543290242439937e-07
145,15,3.3709651081625935e-07
145,16,2.178872212654781e-07
145,17,9.867793171469685e-08
145,18,3.907328693930623e-08
145,19,3.907328693930623e-08
145,20,3.907328693930623e-08
145,21,3.907328693930623e-08
145,22,3.907328693930623e-08
145,23,2.0531357836084396e-08
145,24,3.907328693930623e-08
145,25,2.0531357836084396e-08
146,0,0.4862660368056123
146,1,0.36383237439106153
146,2,0.27718444662998365
146,3,0.2135338385672395
146,4,0.16569473343799757
146,5,0.12920476990650342
146,6,0.10109533863971876
146,7,0.07929434376667188
146,8,0.06230491894195722
146,9,0.04901966947029279
146,10,0.03860499459217237
146,11,0.03042546409080671
146,12,0.023992513594133125
146,13,0.01892789202640699
146,14,0.014937346157533393
146,15,0.011791204390031562
146,16,0.009309579905969367
146,17,0.007351388511163459
146,18,0.005805854973298774
146,19,0.004585643586618171
146,20,0.003622179207307563
146,21,0.002861325916749702
146,22,0.0022603769869630197
146,23,0.0017857153982941965
146,24,0.0014107574791734079
146,25,0.001114567098123298
147,0,0.06734636090663082
147,1,0.04677685759928829
147,2,0.032653238996535605
147,3,0.022871997579604453
147,4,0.01605847142604
147,5,0.011293020471602744
147,6,0.00795086882975704
147,7,0.005602326616317099
147,8,0.003949549421340293
147,9,0.002785530313521689
147,10,0.001965072378188437
147,11,0.0013866093006432711
147,12,0.000978555902510947
147,13,0.0006906654682458102
147,14,0.00048747323420650357
147,15,0.0003440644588769137
147,16,0.00024291537669307584
147,17,0.00017138980296260709
147,18,0.00012102387812740201
147,19,8.54995098412692e-05
147,20,6.028674510127896e-05
147,21,4.2584165602987945e-05
147,22,3.0067190200155913e-05
147,23,2.118609812862271e-05
147,24,1.4987215071982085e-05
147,25,1.0576471358603179e-05
148,0,0.10684659334594537
148,1,0.052806399788206115
148,2,0.0259868130343609
148,3,0.012758038963621154
148,4,0.0062558278697185665
148,5,0.003065608467405334
148,6,0.0015017614024334103
148,7,0.0007355436938457638
148,8,0.0003602728503399044
148,9,0.00017651173049737512
148,10,8.644911224175988e-05
148,11,4.222246581842004e-05
148,12,2.0764793699279416e-05
148,13,1.0155166929259885e-05
148,14,5.029167478576291e-06
148,15,2.466167753234494e-06
148,16,1.2144702129512908e-06
148,17,6.184237651973845e-07
148,18,2.6079589654504076e-07
148,19,2.0119125176965014e-07
148,20,1.415866069942595e-07
148,21,2.2377317443478262e-08
148,22,2.2377317443478262e-08
148,23,2.2377317443478262e-08
148,24,2.2377317443478262e-08
148,25,2.2377317443478262e-08
149,0,0.37090499304645275
149,1,0.2746558298956654
149,2,0.1990032305609486
149,3,0.1416284551512501
149,4,0.09938938521259044
149,5,0.06901259325854991
149,6,0.04755009316318248
149,7,0.03258128069751476
149,8,0.022237967480351672
149,9,0.015137146938969837
149,10,0.01028455399387096
149,11,0.006978641976048694
149,12,0.0047312488447925904
149,13,0.003205787171056018
149,14,0.0021711697470447877
149,15,0.0014699807059070924
149,16,0.000995229710271106
149,17,0.0006736626517078736
149,18,0.0004559268843433717
149,19,0.00030864380710338146
149,20,0.00020886563174937756
149,21,0.00014139317386363537
149,22,9.567641132091076e-05
149,23,6.468199603770763e-05
149,24,4.3879975011096306e-05
149,25,2.9634464909777947e-05
150,0,0.3446963683034382
150,1,0.2516204372312031
150,2,0.18304368409170724
150,3,0.1326437250043354
150,4,0.09578176888479806
150,5,0.06895973834051705
150,6,0.049532558050294884
150,7,0.035514499273439415
150,8,0.025429333772798546
150,9,0.018189932432313927
150,10,0.013002003755708702
150,11,0.009288753595491417
150,12,0.006633485880037315
150,13,0.004735912408967979
150,14,0.0033805027867755966
150,15,0.002412702169557579
150,16,0.0017217651273212509
150,17,0.0012286559010944442
150,18,0.0008766904736957626
150,19,0.0006255165006122665
150,20,0.0004462853337726669
150,21,0.0003184929753742294
150,22,0.00022717865957833094
150,23,0.00016209038748360438
150,24,0.00011571797384835047
150,25,8.257779135323329e-05
151,0,0.2356841571768552
151,1,0.15288621263110935
151,2,0.09788030461871922
151,3,0.06207293347919285
151,4,0.039110184474828835
151,5,0.024536610408666726
151,6,0.015350938602331277
151,7,0.009587050243261452
151,8,0.005980611606481667
151,9,0.0037283308943539817
151,10,0.002323210998418923
151,11,0.0014471419295102317
151,12,0.0009014018019467551
151,13,0.0005613573035031516
151,14,0.0003495223959714133
151,15,0.00021773652637302465
151,16,0.0001354821165829856
151,17,8.440093601047582e-05
151,18,5.257205570041723e-05
151,19,3.266410434543676e-05
151,20,2.0385547521706293e-05
151,21,1.2696548345680903e-05
151,22,7.928176763649653e-06
151,23,4.947944524880121e-06
151,24,3.100200536843012e-06
151,25,1.8485029965598088e-06
152,0,0.2592693505289523
152,1,0.14617293453240077
152,2,0.08509742593788783
152,3,0.050365978241202036
152,4,0.03008311367058436
152,5,0.01806282377266566
152,6,0.01087903356575648
152,7,0.006564193725821177
152,8,0.003965013981100718
152,9,0.0023966369631258644
152,10,0.0014491019251314796
152,11,0.0008765397074190773
152,12,0.0005302367212740577
152,13,0.0003207263948885597
152,14,0.00019406652474085462
152,15,0.00011741495155970227
152,16,7.098293327967298e-05
152,17,4.3028354880014774e-05
152,18,2.6041031119028446e-05
152,19,1.5669822928110477e-05
152,20,9.530544516245243e-06
152,21,5.7754518953956335e-06
152,22,3.450870749155399e-06
152,23,2.1395685640968054e-06
152,24,1.3647081820167273e-06
152,25,7.090570894874304e-07
153,0,0.10789529561806188
153,1,0.08497760772514806
153,2,0.06700108527946935
153,3,0.05286810874748693
153,4,0.0417394447307633
153,5,0.032966594694142204
153,6,0.026978652475361686
153,7,0.022763590810780387
153,8,0.019210259912495475
153,9,0.016213815210347038
153,10,0.013686339853291374
153,11,0.011553983686451774
153,12,0.009754638669972282
153,13,0.00823603153038488
153,14,0.006954233644490104
153,15,0.005872230527882438
153,16,0.0049587297420548015
153,17,0.004187505243306022
153,18,0.0035363244991348797
153,19,0.0029864120464371258
153,20,0.002522151468281608
153,21,0.0021300125103043133
153,22,0.0017989087085770183
153,23,0.001519303319935661
153,24,0.0012831497173355633
153,25,0.0010837125759171062
154,0,0.32199105402903394
154,1,0.2722130694098933
154,2,0.2304442205138667
154,3,0.1952313162990077
154,4,0.16545806607680158
154,5,0.14023968359904126
154,6,0.11885836502985792
154,7,0.10072183391527967
154,8,0.08533563992457227
154,9,0.07228371283488111
154,10,0.061214146823452276
154,11,0.05182838222460584
154,12,0.043872682065532964
154,13,0.03713114342169599
154,14,0.03142018398718671
154,15,0.026583579988048833
154,16,0.022488487572239202
154,17,0.019022000641392034
154,18,0.016088215322063726
154,19,0.013605741471813482
154,20,0.011505422801540655
154,21,0.009728697747753423
154,22,0.008225915641353887
154,23,0.006954935998485845
154,24,0.005880085439251226
154,25,0.004971174211071294
155,0,0.2708393246286571
155,1,0.20012544695073964
155,2,0.14579372707540394
155,3,0.10501002374822499
155,4,0.0749705344789684
155,5,0.053169658815211074
155,6,0.03752403560811879
155,7,0.026388159429377334
155,8,0.01850973669225575
155,9,0.012959888612574355
155,10,0.009062400495356338
155,11,0.0063313752763927145
155,12,0.004420569574183242
155,13,0.0030850679033458395
155,14,0.002152374421900527
155,15,0.0015012532823741598
155,16,0.0010470062845409078
155,17,0.0007301479929149313
155,18,0.0005091339700877828
155,19,0.0003549367540538473
155,20,0.000247469579523818
155,21,0.00017254654104115197
155,22,0.00012033287221790978
155,23,8.385482961537072e-05
155,24,5.846325094105431e-05
155,25,4.0760671442763297e-05
156,0,0.2523442278061918
156,1,0.18836662866220988
156,2,0.1390756139908842
156,3,0.10177109338388957
156,4,0.07395223476038493
156,5,0.053449607864480386
156,6,0.03847549058542765
156,7,0.027613676563363443
156,8,0.019774890915017496
156,9,0.014138794914346109
156,10,0.010097421184640298
156,11,0.007205225006204019
156,12,0.005138433948617349
156,13,0.0036629209672025542
156,14,0.0026102433358243804
156,15,0.001859761253457437
156,16,0.0013248095665983062
156,17,0.0009436974679044585
156,18,0.0006721387063077788
156,19,0.00047872163401163625
156,20,0.00034085609064615774
156,21,0.00024280644999064016
156,22,0.00017289020166910696
156,23,0.00012312032328165579
156,24,8.771516428507375e-05
156,25,6.244279490030813e-05
157,0,0.21476401090310926
157,1,0.12637270688699598
157,2,0.07240594625162
157,3,0.04079259633706922
157,4,0.02275205850290174
157,5,0.012616407868136115
157,6,0.0069729208915125795
157,7,0.003846776482332892
157,8,0.002120268341768927
157,9,0.001167786118258185
157,10,0.000643026825655646
157,11,0.000354182717074103
157,12,0.00019491910623425923
157,13,0.00010730027841443501
157,14,5.913972543591939e-05
157,15,3.255605386609517e-05
157,16,1.7893311251349076e-05
157,17,9.78707956189595e-06
157,18,5.376335848517044e-06
157,19,3.1113593470522005e-06
157,20,1.5616385828920443e-06
157,21,9.65592135138138e-07
157,22,4.88754976935013e-07
157,23,2.503363978334505e-07
157,24,1.3112710828266927e-07
157,25,1.3112710828266927e-07
158,0,0.45798912566751515
158,1,0.22841040712446248
158,2,0.11622373682111775
158,3,0.059460400758686416
158,4,0.030469655214252822
158,5,0.015622197805347793
158,6,0.00801134031862294
158,7,0.004108726201954238
158,8,0.0021072618350413963
158,9,0.0010808102473643943
158,10,0.000554322420063369
158,11,0.00028431337923084943
158,12,0.000145851789417617
158,13,7.480305284535138e-05
158,14,3.832501024281232e-05
158,15,1.9668756428115053e-05
158,16,1.0072408619277162e-05
158,17,5.12522310291974e-06
158,18,2.6814326671287247e-06
158,19,1.370130482070131e-06
158,20,6.548747447654435e-07
158,21,3.5685152088849037e-07
158,22,1.780375865623185e-07
158,23,1.1843294178692787e-07
158,24,1.1843294178692787e-07
158,25,5.8828297011537245e-08
159,0,0.3285210419756255
159,1,0.186454682455667
159,2,0.1008087683779082
159,3,0.05285528193534228
159,4,0.027227072821267573
159,5,0.013891487227090327
159,6,0.007052211866982905
159,7,0.003570823774941889
159,8,0.0018055726152739204
159,9,0.0009124566179594673
159,10,0.00046089182914110793
159,11,0.00023296366752001418
159,12,0.00011744986594530715
159,13,5.9394941934076684e-05
159,14,3.0069456704584496e-05
159,15,1.516829551073684e-05
159,16,7.53890097948684e-06
159,17,3.843413003412621e-06
159,18,1.81685508104934e-06
159,19,1.1015993437446525e-06
159,20,5.055528959907463e-07
159,21,1.4792502733840251e-07
159,22,1.4792502733840251e-07
159,23,1.4792502733840251e-07
159,24,1.4792502733840251e-07
159,25,1.4792502733840251e-07
160,0,0.20301396735373745
160,1,0.12540001757804164
160,2,0.07762521468464145
160,3,0.048081963885462375
160,4,0.029786221314108463
160,5,0.01845180578891048
160,6,0.01142978258792171
160,7,0.0070797760075689276
160,8,0.004385109621918293
160,9,0.002716030556595417
160,10,0.0016822028941274603
160,11,0.0010418850964666326
160,12,0.0006452459878087957
160,13,0.00039964504901179865
160,14,0.0002474743909002264
160,15,0.00015328415099391535
160,16,9.49535555005987e-05
160,17,5.8810789024921206e-05
160,18,3.64217943311651e-05
160,19,2.255626384028986e-05
160,20,1.3988096153827456e-05
160,21,8.68328276881769e-06
160,22,5.405027306171206e-06
160,23,3.341216480823306e-06
160,24,2.0224637151677882e-06
160,25,1.255053913684634e-06
161,0,0.3179796877504497
161,1,0.21234589248906666
161,2,0.14578544527303272
161,3,0.10178476005803638
161,4,0.07183819442998463
161,5,0.051070982515922125
161,6,0.03648781210195118
161,7,0.026159042418113287
161,8,0.018799716532340582
161,9,0.013534063398948248
161,10,0.009755307734122809
161,11,0.0070378127695231996
161,12,0.005080575049033698
161,13,0.003669196665397223
161,14,0.002650851309409674
161,15,0.0019156280161052308
161,16,0.001384491026511725
161,17,0.0010007563234477601
161,18,0.0007234159113078675
161,19,0.0005230250955730043
161,20,0.00037818580876880503
161,21,0.0002734008432536683
161,22,0.00019764333974414683
161,23,0.00014286667119556284
161,24,0.00010334879170947886
161,25,7.467895757251597e-05
162,0,0.368601808505883
162,1,0.19190830941759562
162,2,0.09584201331697917
162,3,0.0466672277029655
162,4,0.0224139785345695
162,5,0.010690698581566571
162,6,0.0050817822989127626
162,7,0.002411732631554364
162,8,0.0011435842093131532
162,9,0.000542054134239911
162,10,0.00025690551363444225
162,11,0.0001218413885734071
162,12,5.770679079508678e-05
162,13,2.7308421959637563e-05
162,14,1.276488863444225e-05
162,15,6.208377709149282e-06
162,16,2.9897268912781882e-06
162,17,1.2015875480164695e-06
162,18,6.055411002625632e-07
162,19,3.6712252116100075e-07
162,20,1.2870394205943825e-07
162,21,1.2870394205943825e-07
162,22,1.2870394205943825e-07
162,23,1.2870394205943825e-07
162,24,9.494652508656998e-09
162,25,9.494652508656998e-09
163,0,0.23539140442351913
163,1,0.2118522636030159
163,2,0.190667036864563
163,3,0.1716003305647812
163,4,0.15444029489497757
163,5,0.13899626204709625
163,6,0.12509663769940949
163,7,0.11258697131614304
163,8,0.10132827976684189
163,9,0.0911954454515419
163,10,0.08207590499858475
163,11,0.07386831561069107
163,12,0.06648148218135452
163,13,0.05983332911471939
163,14,0.05384999135474777
163,15,0.04846499482135391
163,16,0.04361849645118332
163,17,0.03925664344768143
163,18,0.035330977234645844
163,19,0.03179788211326218
163,20,0.028618093523784638
163,21,0.025756280813022614
163,22,0.023180659804149628
163,23,0.020862590465351105
163,24,0.018776323590084076
163,25,0.01689868787269211
164,0,0.2451921034298591
164,1,0.14746939425093453
164,2,0.08912485127074044
164,3,0.05396323685271065
164,4,0.03269757737142365
164,5,0.01981838081700127
164,6,0.012013659223144457
164,7,0.007283110513513491
164,8,0.00441535596472542
164,9,0.0026768225870780205
164,10,0.0016228597305468773
164,11,0.0009839091144255852
164,12,0.0005965236268691276
164,13,0.0003617074034861778
164,14,0.0002192634783438896
164,15,0.00013294850212852705
164,16,8.056719524185407e-05
164,17,4.8809095447466255e-05
164,18,2.964620215217817e-05
164,19,1.7881735389635445e-05
164,20,1.0878189628527046e-05
164,21,6.571754043505074e-06
164,22,3.9789519957755815e-06
164,23,2.432956521913887e-06
164,24,1.5202603987907182e-06
164,25,9.279392413352738e-07
165,0,0.34670042840044435
165,1,0.20122089830439027
165,2,0.1166367515663379
165,3,0.08017113653223451
165,4,0.05593991128008302
165,5,0.038969872866081556
165,6,0.02711528388063844
165,7,0.018850265417503675
165,8,0.01309621182482179
165,9,0.00909453478853639
165,10,0.006313590679573378
165,11,0.004382012758659681
165,12,0.0030409082512133923
165,13,0.002110032711433729
165,14,0.0014640375713580456
165,15,0.001015721235679945
165,16,0.000704674396919569
165,17,0.0004888757805102673
165,18,0.000339148912834486
165,19,0.00023528781931336784
165,20,0.00016322580377992058
165,21,0.00011321750681336784
165,22,7.855740587647819e-05
165,23,5.4506931709608075e-05
165,24,3.7787828850111005e-05
165,25,2.6224527763685224e-05
166,0,0.4880967450525854
166,1,0.2353624415781591
166,2,0.10432425264383294
166,3,0.04402807477975823
166,4,0.01814320806528069
166,5,0.007398636379489676
166,6,0.0030038667109105743
166,7,0.0012173962977025665
166,8,0.0004929614451024689
166,9,0.0001995873835179962
166,10,8.061651254631652e-05
166,11,3.269437814690246e-05
166,12,1.3144054660574334e-05
166,13,5.395450839773552e-06
166,14,2.415218601004021e-06
166,15,8.654978368438648e-07
166,16,2.694513890899586e-07
166,17,1.5024209953917733e-07
166,18,1.5024209953917733e-07
166,19,1.5024209953917733e-07
166,20,3.103280998839608e-08
166,21,3.103280998839608e-08
166,22,3.103280998839608e-08
166,23,3.103280998839608e-08
166,24,3.103280998839608e-08
166,25,3.103280998839608e-08
167,0,0.27231581177229325
167,1,0.18774415220732132
167,2,0.12991286482328812
167,3,0.09003431018108765
167,4,0.0624346774410669
167,5,0.04330410476440827
167,6,0.030036274750179448
167,7,0.020832900364345708
167,8,0.014448848028129735
167,9,0.010020722110218205
167,10,0.0069493841719094895
167,11,0.004819330234474339
167,12,0.0033420589160386704
